ID,Model,Brand,Capacity,Condition,Location,Price,Delivery Time,URL
263483211921,EFM3001WA EFM3007SA,Electrolux,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Electrolux-Upright-Freezer-Fan-Motor-EFM3001WA-EFM3007SA/263483211921?hash=item3d58d2c091:g:l8cAAOSwjXNaeXnr
263480877628,SBM3800WA SBM3800WA*3,Simpson,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Simpson-Bottom-Mount-Fridge-Evaporator-Fan-Motor-SBM3800WA-SBM3800WA-3/263480877628?hash=item3d58af223c:g:l8cAAOSwjXNaeXnr
263480999087,KTM4200WB*07 KTM4200WB*08,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Fan-Motor-KTM4200WB-07-KTM4200WB-08/263480999087?hash=item3d58b0fcaf:g:l8cAAOSwjXNaeXnr
263480997426,KTM3900WB*07 KTM3900WB*08,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Fan-Motor-KTM3900WB-07-KTM3900WB-08/263480997426?hash=item3d58b0f632:g:l8cAAOSwjXNaeXnr
253412993751,KTM4400WB*07 KTM4400WB*08,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Fan-Motor-KTM4400WB-07-KTM4400WB-08/253412993751?hash=item3b00976ad7:g:l8cAAOSwjXNaeXnr
253412860480,SBM4300WA SBM4300WA*3,Simpson,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Simpson-Bottom-Mount-Fridge-Evaporator-Fan-Motor-SBM4300WA-SBM4300WA-3/253412860480?hash=item3b00956240:g:l8cAAOSwjXNaeXnr
263480993017,KTM4400WB KTM4400WB*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM4400WB-KTM4400WB-06/263480993017?hash=item3d58b0e4f9:g:l8cAAOSwjXNaeXnr
253412989435,KTM3600WB*07 KTM3600WB*08,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Fan-Motor-KTM3600WB-07-KTM3600WB-08/253412989435?hash=item3b009759fb:g:l8cAAOSwjXNaeXnr
263480991695,KTM3900WB KTM3900WB*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM3900WB-KTM3900WB-06/263480991695?hash=item3d58b0dfcf:g:l8cAAOSwjXNaeXnr
263480993641,KTM5200MB KTM5200MB*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM5200MB-KTM5200MB-06/263480993641?hash=item3d58b0e769:g:l8cAAOSwjXNaeXnr
263895932374,STM4200WA STM4200WB,Simpson,None,Brand New,Mount Druitt^ NSW^ Australia,65.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Simpson-Top-Mount-Fridge-Refrigerator-Thermostat-STM4200WA-STM4200WB/263895932374?hash=item3d716c5dd6:g:uwIAAOSwM9xbf0ii
263484822745,N390J N390SEJ N390SJ,Electrolux,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Electrolux-Fridge-Refrigerator-Evaporator-Fan-Motor-N390J-N390SEJ-N390SJ/263484822745?hash=item3d58eb54d9:g:l8cAAOSwjXNaeXnr
253413275042,EBM4300SA EBM4300WA,Electrolux,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Electrolux-Bottom-Mount-Fridge-Evaporator-Fan-Motor-EBM4300SA-EBM4300WA/253413275042?hash=item3b009bb5a2:g:l8cAAOSwjXNaeXnr
253412984486,KTM3900MB KTM3900MB*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM3900MB-KTM3900MB-06/253412984486?hash=item3b009746a6:g:l8cAAOSwjXNaeXnr
263480968738,KBM4300WB*07 KBM4300WB*08,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Bottom-Mount-Fridge-Fan-Motor-KBM4300WB-07-KBM4300WB-08/263480968738?hash=item3d58b08622:g:l8cAAOSwjXNaeXnr
253412977299,KTM3900MA KTM3900MA*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM3900MA-KTM3900MA-06/253412977299?hash=item3b00972a93:g:l8cAAOSwjXNaeXnr
263480963970,KBM3800WB*07 KBM3800WB*08,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Bottom-Mount-Fridge-Fan-Motor-KBM3800WB-07-KBM3800WB-08/263480963970?hash=item3d58b07382:g:l8cAAOSwjXNaeXnr
263480980230,KTM3000WA ML00 KTM3000WA ML01,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Fan-Motor-KTM3000WA-ML00-KTM3000WA-ML01/263480980230?hash=item3d58b0b306:g:l8cAAOSwjXNaeXnr
263480994250,KTM5200WB KTM5200WB*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM5200WB-KTM5200WB-06/263480994250?hash=item3d58b0e9ca:g:l8cAAOSwjXNaeXnr
253412974735,KTM3300WA ML00 KTM3300WA ML01,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Fan-Motor-KTM3300WA-ML00-KTM3300WA-ML01/253412974735?hash=item3b0097208f:g:l8cAAOSwjXNaeXnr
253412983297,KTM3600WB KTM3600WB*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM3600WB-KTM3600WB-06/253412983297?hash=item3b00974201:g:l8cAAOSwjXNaeXnr
263480986467,KTM5200MA KTM5200MA*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM5200MA-KTM5200MA-06/263480986467?hash=item3d58b0cb63:g:l8cAAOSwjXNaeXnr
263480985696,KTM4400WA KTM4400WA*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM4400WA-KTM4400WA-06/263480985696?hash=item3d58b0c860:g:l8cAAOSwjXNaeXnr
253412971582,KBM5100WC 925042743 925042744,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Bottom-Mount-Fridge-Fan-Motor-KBM5100WC-925042743-925042744/253412971582?hash=item3b0097143e:g:l8cAAOSwjXNaeXnr
253412967712,KBM5100PC 925042793 925042794,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Bottom-Mount-Fridge-Fan-Motor-KBM5100PC-925042793-925042794/253412967712?hash=item3b00970520:g:l8cAAOSwjXNaeXnr
253412965264,KBM3800PC 925042789 925042790,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Bottom-Mount-Fridge-Fan-Motor-KBM3800PC-925042789-925042790/253412965264?hash=item3b0096fb90:g:l8cAAOSwjXNaeXnr
253412975578,KTM3600WA KTM3600WA*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM3600WA-KTM3600WA-06/253412975578?hash=item3b009723da:g:l8cAAOSwjXNaeXnr
253412972485,KTM2800WA ML00 KTM2800WA ML01,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Fan-Motor-KTM2800WA-ML00-KTM2800WA-ML01/253412972485?hash=item3b009717c5:g:l8cAAOSwjXNaeXnr
263480969616,KBM5100MB KBM5100MB*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Bottom-Mount-Fridge-Fan-Motor-KBM5100MB-KBM5100MB-06/263480969616?hash=item3d58b08990:g:l8cAAOSwjXNaeXnr
253412982073,KTM5200WA KTM5200WA*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM5200WA-KTM5200WA-06/253412982073?hash=item3b00973d39:g:l8cAAOSwjXNaeXnr
253412978117,KTM3900WA KTM3900WA*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM3900WA-KTM3900WA-06/253412978117?hash=item3b00972dc5:g:l8cAAOSwjXNaeXnr
263480954128,KBM3800WB KBM3800WB*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Bottom-Mount-Fridge-Fan-Motor-KBM3800WB-KBM3800WB-06/263480954128?hash=item3d58b04d10:g:l8cAAOSwjXNaeXnr
253412949784,KBM3800MB KBM3800MB*06,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Bottom-Mount-Fridge-Fan-Motor-KBM3800MB-KBM3800MB-06/253412949784?hash=item3b0096bf18:g:l8cAAOSwjXNaeXnr
263481008966,KTM5200PC RH 925042796,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM5200PC-RH-925042796/263481008966?hash=item3d58b12346:g:l8cAAOSwjXNaeXnr
263481007956,KTM5200PC LH 925042795,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM5200PC-LH-925042795/263481007956?hash=item3d58b11f54:g:l8cAAOSwjXNaeXnr
263975042681,ESE6977SF 925042665,Electrolux,None,Brand New,Mount Druitt^ New South Wales^ Australia,45.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Electrolux-Side-by-Side-Fridge-Water-Filter-ESE6977SF-925042665/263975042681?hash=item3d76237e79:g:k1sAAOSwkIdbt0y3
253413005596,KTM3900PC RH 925042791,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Top-Mount-Fridge-Evaporator-Fan-Motor-KTM3900PC-RH-925042791/253413005596?hash=item3b0097991c:g:l8cAAOSwjXNaeXnr
253837538618,WTM4400WB WTM4400WB*07,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Westinghouse-Top-Mount-Fridge-Thermostat-Control-WTM4400WB-WTM4400WB-07/253837538618?hash=item3b19e5753a:g:2H0AAOSwYwFbhfhl
263454046700,HSE6070SB-XE 925042566,Hisense,None,Brand New,Mount Druitt^ New South Wales^ Australia,75.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Hisense-Fridge-Defrost-Heater-Element-HSE6070SB-XE-925042566/263454046700?hash=item3d5715b9ec:g:IdEAAOSwExlaZqEO
262800524940,EBM4300SA EBM4300SB EBM4300WA EBM4300WB,Electrolux,None,Brand New,Mount Druitt^ New South Wales^ Australia,49.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Electrolux-Fridge-Defrost-Heater-Element-EBM4300SA-EBM4300SB/262800524940?hash=item3d3021c68c:g:xfUAAOSwYjVacwZs
263895925933,STM3000WA STM3000WA*3,Simpson,None,Brand New,Mount Druitt^ NSW^ Australia,65.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Simpson-Top-Mount-Fridge-Refrigerator-Thermostat-STM3000WA-STM3000WA-3/263895925933?hash=item3d716c44ad:g:uwIAAOSwM9xbf0ii
252501676644,GR-L227STG GR-L247STB GR-L247STS,LG,None,Brand New,Sydney^ New South Wales^ Australia,70.0,Tue. 7 May. and Wed. 15 May. ,https://www.ebay.com.au/itm/Genuine-LG-Fridge-Defrost-Heater-Element-GR-L227STG-GR-L247STB-GR-L247STS/252501676644?hash=item3aca45d264:g:cQkAAOSwoudW61KU
253837514687,ERM3701WA ERM3707SA,Electrolux,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Electrolux-Fridge-Refrigerator-Thermostat-Control-ERM3701WA-ERM3707SA/253837514687?hash=item3b19e517bf:g:2H0AAOSwYwFbhfhl
264200278169,C360F C360F*03 C410F C520F C520F*08,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,39.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Fridge-Centre-Door-Hinge-C360F-C360F-03-C410F-C520F-C520F-08/264200278169?hash=item3d83905099:g:KCIAAOSwJj9caJYU
263480970709,KBM5100WB KBM5100WB*06 KBM5100WB*07,Kelvinator,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Kelvinator-Fridge-Fan-Motor-KBM5100WB-KBM5100WB-06-KBM5100WB-07/263480970709?hash=item3d58b08dd5:g:l8cAAOSwjXNaeXnr
263899248629,ERE6100SV ERE6100SV-XE 920404150,Electrolux,None,Brand New,Mount Druitt^ NSW^ Australia,69.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Electrolux-Fridge-FREEZER-Door-Bin-Shelf-ERE6100SV-ERE6100SV-XE-920404150/263899248629?hash=item3d719ef7f5:g:t5MAAOSwikRbghZb
262579640449,GR-L207DTUA GR-L207DVUA GR-L207NSUA,LG,None,Brand New,Sydney^ New South Wales^ Australia,70.0,Tue. 7 May. and Wed. 15 May. ,https://www.ebay.com.au/itm/Genuine-LG-Fridge-Defrost-Heater-Element-GR-L207DTUA-GR-L207DVUA-GR-L207NSUA/262579640449?hash=item3d22f75881:g:cQkAAOSwoudW61KU
253832432314,WSE6070SF 925042654,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,69.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Westinghouse-Side-By-Side-Fridge-FREEZER-Door-Bin-Shelf-WSE6070SF-925042654/253832432314?hash=item3b19978aba:g:t5MAAOSwikRbghZb
253832446026,WSE6970WF 925042660,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,69.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Westinghouse-Side-by-Side-Fridge-FREEZER-Door-Bin-Shelf-WSE6970WF-925042660/253832446026?hash=item3b1997c04a:g:t5MAAOSwikRbghZb
263990590763,WRM4300SB WRM4300WB,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Westinghouse-Upright-Fridge-Thermostat-Control-WRM4300SB-WRM4300WB/263990590763?hash=item3d7710bd2b:g:2H0AAOSwYwFbhfhl
252501676647,GR-B227STS GR-B247WSS GR-B247WV GR-B247WVS,LG,None,Brand New,Sydney^ New South Wales^ Australia,70.0,Tue. 7 May. and Wed. 15 May. ,https://www.ebay.com.au/itm/Gen-LG-Fridge-Defrost-Heater-Element-GR-B227STS-GR-B247WSS-GR-B247WV-GR-B247WVS/252501676647?hash=item3aca45d267:g:cQkAAOSwoudW61KU
262579640441,GR-L207GTZ GR-L207GVZ GR-L207MGZ GR-L207MSZ,LG,None,Brand New,Sydney^ New South Wales^ Australia,70.0,Tue. 7 May. and Wed. 15 May. ,https://www.ebay.com.au/itm/Gen-LG-Fridge-Defrost-Heater-Element-GR-L207GTZ-GR-L207GVZ-GR-L207MGZ-GR-L207MSZ/262579640441?hash=item3d22f75879:g:cQkAAOSwoudW61KU
252501676646,GR-B197GTQ GR-B197GVQ GR-B197NIS GR-B197NSS,LG,None,Brand New,Sydney^ New South Wales^ Australia,70.0,Tue. 7 May. and Wed. 15 May. ,https://www.ebay.com.au/itm/Gen-LG-Fridge-Defrost-Heater-Element-GR-B197GTQ-GR-B197GVQ-GR-B197NIS-GR-B197NSS/252501676646?hash=item3aca45d266:g:cQkAAOSwoudW61KU
263899301320,SSM6100MB SSM6100WB,Simpson,None,Brand New,Mount Druitt^ NSW^ Australia,69.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Simpson-Side-By-Side-Fridge-FREEZER-Door-Bin-Shelf-SSM6100MB-SSM6100WB/263899301320?hash=item3d719fc5c8:g:t5MAAOSwikRbghZb
253824643342,N520J N520SEJ N520SJ,Electrolux,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Electrolux-Fridge-Refrigerator-Evaporator-Fan-Motor-N520J-N520SEJ-N520SJ/253824643342?hash=item3b1920b10e:g:l8cAAOSwjXNaeXnr
254028721065,WTM3300PB WTM3300PB*01 WTM3300PB ML08,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Westinghouse-Top-Mount-Fridge-Fan-Motor-WTM3300PB-01-WTM3300PB-ML08/254028721065?hash=item3b254aaba9:g:l8cAAOSwjXNaeXnr
253832428192,WSE6070SA WSE6070SA*4,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,69.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Westinghouse-Side-By-Side-Fridge-FREEZER-Door-Bin-Shelf-WSE6070SA-WSE6070SA-4/253832428192?hash=item3b19977aa0:g:t5MAAOSwikRbghZb
253832433964,WSE6070WF 925042655,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,69.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Westinghouse-Side-By-Side-Fridge-FREEZER-Door-Bin-Shelf-WSE6070WF-925042655/253832433964?hash=item3b1997912c:g:t5MAAOSwikRbghZb
252501676645,GR-P197NIS GR-P197WVS GR-P207TJA GR-P247MSZ,LG,None,Brand New,Sydney^ New South Wales^ Australia,70.0,Tue. 7 May. and Wed. 15 May. ,https://www.ebay.com.au/itm/Gen-LG-Fridge-Defrost-Heater-Element-GR-P197NIS-GR-P197WVS-GR-P207TJA-GR-P247MSZ/252501676645?hash=item3aca45d265:g:cQkAAOSwoudW61KU
253379683167,ERE6100SX-XPH 925042427,Electrolux,None,Brand New,Mount Druitt^ New South Wales^ Australia,75.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Electrolux-Fridge-Defrost-Heater-Element-ERE6100SX-XPH-925042427/253379683167?hash=item3afe9b235f:g:8xwAAOSwkh9aZqCU
263483986170,WTM2800WB WTM2800WB*01 WTM2800WB ML08,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Westinghouse-Top-Mount-Fridge-Fan-Motor-WTM2800WB-01-WTM2800WB-ML08/263483986170?hash=item3d58de90fa:g:l8cAAOSwjXNaeXnr
253379681682,ERE6100SX-XE 920404149,Electrolux,None,Brand New,Mount Druitt^ New South Wales^ Australia,75.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Electrolux-Fridge-Defrost-Heater-Element-ERE6100SX-XE-920404149/253379681682?hash=item3afe9b1d92:g:lY8AAOSwZRpaZqBs
253379680889,ERE6100SV-XT 925042157,Electrolux,None,Brand New,Mount Druitt^ New South Wales^ Australia,75.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Electrolux-Fridge-Defrost-Heater-Element-ERE6100SV-XT-925042157/253379680889?hash=item3afe9b1a79:g:iK8AAOSwHYVaZqBB
263570012346,STM4200WA STM4200WB,Simpson,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Simpson-Top-Mount-Fridge-Evaporator-Fan-Motor-STM4200WA-STM4200WB/263570012346?hash=item3d5dff38ba:g:l8cAAOSwjXNaeXnr
253384569891,SSM6100MB SSM6100WB,Simpson,None,Brand New,Mount Druitt^ New South Wales^ Australia,75.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Simpson-Fridge-Defrost-Heater-Element-SSM6100MB-SSM6100WB/253384569891?hash=item3afee5b423:g:iQ4AAOSwCtJaZqPQ
263483222826,ERM4307SC ERM4307SD 923041050,Electrolux,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Electrolux-Fridge-Refrigerator-Fan-Motor-ERM4307SC-ERM4307SD-923041050/263483222826?hash=item3d58d2eb2a:g:l8cAAOSwjXNaeXnr
263483996212,WTM4200WB*06 WTM4200WB*07,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Westinghouse-Top-Mount-Fridge-Fan-Motor-WTM4200WB-06-WTM4200WB-07/263483996212?hash=item3d58deb834:g:l8cAAOSwjXNaeXnr
264065062554,WSE6100PA WSE6100PA*03 WSE6100PA*06 WSE6100PA*07,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-FREEZER-Storage-Store-Safe-Drawer-Bin-WSE6100PA-WSE6100PA-03/264065062554?hash=item3d7b81169a:g:JioAAOSw3LVb~~01
253415812464,WTM5200PA WTM5200PA*06,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Westinghouse-Top-Mount-Fridge-Fan-Motor-WTM5200PA-WTM5200PA-06/253415812464?hash=item3b00c26d70:g:l8cAAOSwjXNaeXnr
253415820956,WTM3900SB*06 WTM3900SB*07,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Westinghouse-Top-Mount-Fridge-Fan-Motor-WTM3900SB-06-WTM3900SB-07/253415820956?hash=item3b00c28e9c:g:l8cAAOSwjXNaeXnr
253415828844,WTM4400WB*06 WTM4400WB*07,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Westinghouse-Top-Mount-Fridge-Fan-Motor-WTM4400WB-06-WTM4400WB-07/253415828844?hash=item3b00c2ad6c:g:l8cAAOSwjXNaeXnr
253413295193,ETE5200SB ETE5200SB*01,Electrolux,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Electrolux-Top-Mount-Fridge-Evaporator-Fan-Motor-ETE5200SB-ETE5200SB-01/253413295193?hash=item3b009c0459:g:l8cAAOSwjXNaeXnr
253379683849,ERE6100SX-XT 925042156,Electrolux,None,Brand New,Mount Druitt^ New South Wales^ Australia,75.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Electrolux-Fridge-Defrost-Heater-Element-ERE6100SX-XT-925042156/253379683849?hash=item3afe9b2609:g:5ZgAAOSwVLRaZqF9
253379683510,ERE6100SX-XSA 925042633,Electrolux,None,Brand New,Mount Druitt^ New South Wales^ Australia,75.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Electrolux-Fridge-Defrost-Heater-Element-ERE6100SX-XSA-925042633/253379683510?hash=item3afe9b24b6:g:HvEAAOSwu6taZqDD
253413304811,ETM4200SC ETM5200SC,Electrolux,None,Brand New,Mount Druitt^ NSW^ Australia,59.9,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Electrolux-Top-Mount-Fridge-Evaporator-Fan-Motor-ETM4200SC-ETM5200SC/253413304811?hash=item3b009c29eb:g:l8cAAOSwjXNaeXnr
